,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MCD,MCD,MCD,MCD,MCD,MCD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.95189666748047,370732000,147.5,161.91000366210938,140.72999572753906,158.8300018310547,153.78416442871094,92727400,178.25999450683594,179.47000122070312,168.1999969482422,177.1300048828125,163.576171875,8042600
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.2100944519043,322423600,140.0,149.35000610351562,135.0,135.4199981689453,131.11788940429688,87905900,157.10000610351562,161.9199981689453,147.6300048828125,149.00999450683594,137.60791015625,9341300
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.813568115234375,324056000,140.0,147.5,135.0,146.57000732421875,141.9136505126953,81059800,148.02000427246094,149.47999572753906,135.0,147.6199951171875,136.3242645263672,13708200
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.300376892089844,300233600,138.0,146.0,135.02000427246094,140.39999389648438,135.9396514892578,81593200,137.5,141.7100067138672,124.2300033569336,137.3000030517578,126.7939682006836,12627600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.838356018066406,271857200,142.77000427246094,150.14999389648438,139.0,142.7100067138672,138.17625427246094,85922700,135.1999969482422,154.83999633789062,128.2100067138672,149.5,138.0604248046875,12773400
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.039485931396484,401693200,146.0,147.10000610351562,135.86000061035156,137.35000610351562,132.98654174804688,84866200,153.58999633789062,161.5399932861328,147.77000427246094,148.49000549316406,137.12771606445312,12000000
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.848960876464844,336752800,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,131.6600799560547,78975200,142.9499969482422,153.2100067138672,136.5,137.10000610351562,126.6092300415039,10660400
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.35171127319336,287531200,143.75,149.60000610351562,141.27000427246094,148.33999633789062,143.6273956298828,82516700,149.0,162.97999572753906,146.10000610351562,161.9499969482422,149.5577392578125,11678400
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.019248962402344,303602000,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,142.25253295898438,75638200,165.0,171.36000061035156,159.22000122070312,162.97999572753906,150.5089111328125,9708700
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.177642822265625,252087200,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,151.1505889892578,64568100,163.99000549316406,170.92999267578125,161.0,167.35000610351562,154.5445556640625,8259900
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.56195068359375,204216800,151.75,154.88999938964844,149.1999969482422,149.6999969482422,144.9442138671875,57042300,162.77999877929688,169.74000549316406,159.22000122070312,164.00999450683594,151.46011352539062,6441400
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.290260314941406,167976400,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,155.13966369628906,63420300,164.9199981689453,170.30999755859375,163.57000732421875,168.1300048828125,155.26486206054688,5621700
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.16313552856445,197002000,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,152.69976806640625,77927200,166.83999633789062,169.50999450683594,165.0,165.35000610351562,152.6975860595703,4519900
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.892295837402344,176218400,153.0,157.75,150.82000732421875,152.11000061035156,147.2776336669922,57969900,160.22000122070312,161.44000244140625,156.35000610351562,158.1699981689453,146.0669708251953,4668900
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.875022888183594,165934000,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,150.32757568359375,49630700,155.0,161.9499969482422,155.0,161.5,149.14218139648438,4803200
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.01453399658203,129880000,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,148.9429931640625,41243300,160.30999755859375,162.22999572753906,156.14999389648438,160.3300018310547,148.0617218017578,5050400
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,64.16279602050781,201820400,160.32000732421875,166.5,157.5800018310547,165.27000427246094,160.0196075439453,67111700,169.1999969482422,177.8699951171875,168.24000549316406,177.0399932861328,163.49307250976562,8330900
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.419647216796875,202887200,169.58999633789062,170.0,163.25999450683594,163.49000549316406,158.29611206054688,62769000,184.52999877929688,185.19000244140625,175.16000366210938,175.58999633789062,162.15402221679688,7848300
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.04285430908203,168895200,165.6699981689453,166.6699981689453,163.5,165.1300048828125,159.88401794433594,48318200,175.00999450683594,179.4199981689453,174.10000610351562,177.49000549316406,163.9086456298828,5665700
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.51221466064453,161834800,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,159.89369201660156,51385100,180.72999572753906,185.4600067138672,179.6199951171875,183.6999969482422,169.64344787597656,4901300
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.7980728149414,131022800,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,160.25193786621094,41905300,182.67999267578125,182.85000610351562,176.91000366210938,180.1199951171875,166.33738708496094,3182500
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.17157745361328,194994800,169.0,173.75,168.0,173.6999969482422,168.18174743652344,52874300,183.75,184.49000549316406,181.83999633789062,183.99000549316406,169.91131591796875,3863800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.5311050415039,131154400,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,166.4196319580078,40940800,178.74000549316406,180.97000122070312,177.27000427246094,177.83999633789062,164.2318572998047,4961500
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,70.08358001708984,157125200,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,171.41566467285156,50479600,177.0,179.91000366210938,172.27000427246094,179.5,165.76483154296875,7120800
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,69.13263702392578,215250000,179.5,180.0,175.8699951171875,178.60000610351562,172.92611694335938,52765600,182.32000732421875,186.80999755859375,180.22999572753906,186.10000610351562,171.8598175048828,6467600
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.6976547241211,130015200,176.6300048828125,178.75,174.99000549316406,175.05999755859375,169.49855041503906,36669600,184.4499969482422,185.77999877929688,181.5500030517578,181.64999389648438,167.7503204345703,3856500
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.60511016845703,180991600,173.5,173.6699981689453,166.11000061035156,167.82000732421875,162.48858642578125,56203700,177.3699951171875,179.38999938964844,176.10000610351562,177.5800018310547,163.9917755126953,4758300
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.49476623535156,116862400,171.38999938964844,174.0,170.82000732421875,173.52000427246094,168.0074462890625,34620200,180.75,187.72999572753906,180.75,186.47999572753906,172.21070861816406,4243600
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.2331771850586,124814400,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,165.97421264648438,32790800,186.16000366210938,187.3300018310547,181.32000732421875,182.0399932861328,168.1104736328125,5050100
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,69.17418670654297,126161200,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,169.0047607421875,34277600,183.25999450683594,184.35000610351562,180.86000061035156,184.02000427246094,169.93896484375,3319600
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.22309875488281,117087600,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,168.52066040039062,33194400,185.14999389648438,188.3699951171875,184.77000427246094,185.88999938964844,171.6658935546875,4048200
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.10100555419922,112004800,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,164.41534423828125,34392700,190.0,190.0,185.57000732421875,185.92999267578125,171.7028045654297,3805000
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.33780670166016,137280800,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,171.79327392578125,51286600,188.52999877929688,190.41000366210938,186.8800048828125,187.82000732421875,173.44821166992188,3465200
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.8216781616211,183064000,180.0,180.39999389648438,176.22999572753906,179.2100067138672,173.5167236328125,53875900,182.0,188.30999755859375,180.75999450683594,187.55999755859375,173.20809936523438,7127200
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.66537475585938,240616800,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,169.02410888671875,39370500,184.0,185.5399932861328,182.14999389648438,182.66000366210938,168.68304443359375,3764800
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.66522216796875,133568000,174.49000549316406,179.0,173.8000030517578,178.83999633789062,173.15847778320312,30372900,181.30999755859375,182.4600067138672,178.8699951171875,181.8699951171875,167.9534912109375,4027100
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.74083709716797,147751200,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,175.01747131347656,36839200,183.52999877929688,183.86000061035156,179.11000061035156,179.24000549316406,165.52476501464844,3828400
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.49131774902344,142333600,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,176.74093627929688,32139300,180.60000610351562,181.1199951171875,176.86000061035156,176.97000122070312,163.42843627929688,3916900
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.2515640258789,115215200,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,177.76724243164062,28316000,179.5,181.55999755859375,178.3000030517578,181.1199951171875,167.26087951660156,3039600
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,76.0188980102539,133838400,184.97999572753906,185.0,183.36000061035156,184.67999267578125,178.8129425048828,30877800,183.1999969482422,183.42999267578125,179.91000366210938,181.22999572753906,167.36245727539062,3411600
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.2150650024414,145946400,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,180.80751037597656,30892700,179.3699951171875,182.8800048828125,178.52000427246094,180.8800048828125,167.03924560546875,2631300
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.33262634277344,162301200,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,176.71185302734375,32038200,181.97000122070312,182.58999633789062,176.44000244140625,176.5399932861328,163.03134155273438,3610600
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.4109878540039,200622400,182.5500030517578,184.0500030517578,176.5399932861328,179.75,174.03956604003906,44711500,176.17999267578125,176.57000732421875,171.00999450683594,172.82000732421875,159.5959930419922,4729100
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.87427520751953,158929200,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,174.79476928710938,41873900,170.1999969482422,175.66000366210938,167.85000610351562,175.41000366210938,161.9878387451172,4868400
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.42569732666016,166348400,179.05999755859375,187.05999755859375,177.0,183.16000366210938,177.3412322998047,46610400,173.0500030517578,174.7100067138672,171.67999267578125,173.80999755859375,160.51025390625,6879600
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.20281982421875,135178400,185.75,186.1999969482422,183.9600067138672,184.91000366210938,179.03562927246094,35264500,180.05999755859375,181.14999389648438,178.11000061035156,179.8300018310547,166.06959533691406,4653000
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.75669860839844,101729600,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,177.7963104248047,26799100,180.1199951171875,181.4600067138672,178.07000732421875,179.57000732421875,165.82949829101562,3365000
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.24948120117188,111504800,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,180.26242065429688,31261300,182.0,184.60000610351562,180.57000732421875,184.10000610351562,170.0128631591797,4920800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.66609191894531,102688800,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,178.0972900390625,29119500,184.17999267578125,185.47999572753906,182.11000061035156,185.0800018310547,170.9178924560547,2913600
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.16614532470703,81803200,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,178.17494201660156,20826900,184.47999572753906,185.35000610351562,183.17999267578125,184.41000366210938,170.29916381835938,2475200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.63666534423828,125522000,186.33999633789062,186.5,181.10000610351562,181.57000732421875,176.29135131835938,36073600,189.58999633789062,190.66000366210938,184.24000549316406,184.83999633789062,170.6962432861328,3990900
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.97492980957031,112945200,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,176.52439880371094,39517100,188.74000549316406,188.75,185.27000427246094,187.72000122070312,173.3558349609375,3993400
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.00926208496094,133560800,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,176.1262969970703,33810200,189.4199981689453,190.47999572753906,186.72000122070312,188.72999572753906,174.28855895996094,3567600
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.93328094482422,153532400,182.72999572753906,184.27000427246094,180.41000366210938,183.25,177.92251586914062,42130400,187.42999267578125,188.6999969482422,185.7100067138672,186.32000732421875,173.21018981933594,5717200
